gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det
45829;6601243;-1.6825599999999998;-50.48083;POSTO DE SAUDE FLORIANO GONCALVES;RIO TAJAPURU;S/N;RURAL;;68800000.0;PA;Breves;2016;5
45903;6650767;-1.62766;-47.48185;POSTO DE SAUDE DA SERRARIA BOA VISTA;RAMAL SERRARIA BOA VISTA;S/N;Z RURAL;993679474;68660000.0;PA;São Miguel do Guamá;2016;5
45878;6633161;-2.419;-48.152;ESTRATEGIA DE SAUDE DA FAMILIA DR CLAUDIO KIYOSHI OHASHI;BAIRRO NOVO;S/N;NOVO;;68682000.0;PA;Tomé-Açu;2016;5
46025;6751504;-1.7266452312469;-49.733283519743395;UNIDADE DE SAUDE DA FAMILIA DA VILA CALHEIRA;RIO CANATICU;S/N;ZONA RURAL;;68815000.0;PA;Curralinho;2016;5
46268;6925243;-3.03838491439811;-59.9879693984968;UBS N 50;RUA VASCO DA ATAIDE;S/N;CIDADE NOVA;;69090312.0;AM;Manaus;2016;5
46109;6817564;-3.3483724939415;-64.7084196633026;UNIDADE BASICA DE SAUDE LOURIVAL PIRES;RAIMUNDO LIMA;S/N;FONTE BOA;;69553030.0;AM;Tefé;2016;5
46021;6746659;-3.46244215965261;-68.9532852172832;UNIDADE BASICA DE SAUDE NOSSO SENHOR DO BONFIM;RUA NOSSO SENHOR DO BONFIM;S/N;BONFIM;34311512;69600000.0;AM;São Paulo de Olivença;2016;5
46193;6878857;-11.531031131744001;-61.0078525543195;POSTO DE SAUDE MATERNO INFANTIL SUELI RODRIGUES;RUA SAO PAULO;3352;LIBERDADE;6939128046;76974000.0;RO;Espigão D'Oeste;2016;5
46291;6943152;-4.78758215904222;-48.0711507797227;UNIDADE DE SAUDE DA FAMILIA JADERLANDIA II;TRAVESSA 13 DE MAIO;19;JADERLANDIA;;68638000.0;PA;Rondon do Pará;2016;5
46296;6950949;-1.2993700000000001;-48.161;PS PUPUNHATEUA;VILA DE PUPUNHATEUA;S/N;PUPUNHATEUA;;68790000.0;PA;Santa Izabel do Pará;2016;5
46290;6943136;-4.51391100883471;-48.680977821348705;UNIDADE DE SAUDE DA FAMILIA DE VILA MANTENHA;VILA MANTENHA;001;ZONA RURAL;;68638000.0;PA;Rondon do Pará;2016;5
46340;6988296;-11.4385914802548;-61.4611458778364;UNIDADE DE SAUDE DA FAMILIA JOAQUIM GONCALVES LEDO;RUA SANTO ANDRE N;1729;JARDIM INDUSTRIAL;(069)3907-4217;76960970.0;RO;Cacoal;2016;5
46019;6746497;-1.18378758430478;-47.190313339232;UNIDADE DE SAUDE DA FAMILIA BAIRRO DE FATIMA;TRAVESSA PEDRO TEIXEIRA;S/N;FATIMA;;68700050.0;PA;Capanema;2016;5
46098;6810322;-3.09883117675772;-60.0598526000959;UBS O 40;RUA TEOTONIO VILELA;598;COMPENSA;9236251640;69035550.0;AM;Manaus;2016;5
46286;6940129;-4.59055781364428;-47.8597283363328;POSTO DE SAUDE DE VILA DA PAZ KM 56;BR 222;56;ZONA RURAL;9433261648;68638000.0;PA;Rondon do Pará;2016;5
46184;6871542;-3.82341384887684;-60.35843610763371;UBS ARTUR VIRGILIO NOGUEIRA;COMUNIDADE BRASIL;S/N;RIO MAMURI;;69250000.0;AM;Careiro;2016;5
46141;6835333;-1.75289700493124;-46.5473914166255;UNIDADE DE SAUDE DA FAMILIA DA PICARREIRA;RUA SAO MARCOS;S/N;PICARREIRA;9134471145;68617000.0;PA;Cachoeira do Piriá;2016;5
46107;6817114;-2.9370795;-48.951281629575796;ESTRATEGIA SAUDE DA FAMILIA BAIRRO NOVO I E II;TRAVESSA MARABA;S/N;NOVO;;68695000.0;PA;Tailândia;2016;5
46008;6736467;-7.31260299682596;-50.0495052337632;ESTRATEGIA SAUDE DA FAMILIA CENTRO IRENE FRANCO;AVENIDA SEIS;317;CENTRO;;68530000.0;PA;Rio Maria;2016;5
46297;6950957;-1.24370813369747;-48.12292814254621;PS MOCAMBO;VILA DO MOCAMBO;S/N;MOCAMBO RURAL;;68790000.0;PA;Santa Izabel do Pará;2016;5
46060;6778402;-1.4406466484069398;-48.5675096511827;POSTO SAUDE ST MARIA DO PIRAMANHA;LOCALIDADE PIRAMANHA;01;LOC ILHAS;;68445000.0;PA;Barcarena;2016;5
46006;6734898;-1.5079486370086201;-49.5327401161179;POSTO DE SAUDE PEDRAS;RIO PRACUUBA GRANDE;S/N;ZONA RURAL;091 37641143;68820000.0;PA;São Sebastião da Boa Vista;2016;5
46353;6996868;-2.4312937259673397;-54.7050690650924;CENTRO DE SAUDE SANTISSIMO PRAINHA;RUA DO NORTE;41;SANTISSIMO;;68010620.0;PA;Santarém;2016;5
46292;6945392;-7.1000325679777;-48.1335496902452;UNIDADE SAUDE DA FAMILIA III WANDERLANDIA;RUA PRINCIPAL;S/N;POVOADO ARACULANDIA;63 3453 - 5003;77860000.0;TO;Wanderlândia;2016;5
46364;8002800;-2.43621332999996;-54.718570167271096;UNIDADE DE SAUDE DA FAMILIA DO MARACANA;RUA VERA PAZ;S/N;NOVA VITORIA;;68035110.0;PA;Santarém;2016;5
46052;6773648;-1.3490974903106299;-48.3585119247422;E S F SAO PAULO HELIOLANDIA URBANO;TV SAO PAULO;36;DISTRITO INDUSTRIAL;;67125000.0;PA;Ananindeua;2016;5
46274;6929591;-2.00592756271356;-49.85662221908421;UBS EDMILSON COSTA CARDOSO;ZONA RURAL;00000;ZONA RURAL;;68470000.0;PA;Oeiras do Pará;2016;5
46002;6734456;-1.9003400000000001;-50.164429999999996;EQUIPE DE SAUDE DA FAMILIA DO VETERANO;AV FERNANDO GUILHON;S/N;CENTRO;9136061381;68475000.0;PA;Bagre;2016;5
46125;6824269;-2.23963;-49.496359999999996;UNIDADE BASICA DE SAUDE DE JANUA COELI;JANUA COELI;S/N;ZONA RIBEIRINHA;;68400000.0;PA;Cametá;2016;5
46118;6822037;-4.452459999999999;-49.11091;PSF VALDETE A DE ALMEIDA;RUA TEOTONIO VILELLA;S/N;CENTRO;94 3345 3954;68590000.0;PA;Jacundá;2016;5
46338;6986889;-1.7131;-49.55285;UNIDADE BASICA DE SAUDE ILHA PAU DE ROSA;ILHA PAU DE ROSA;10;ZONA RURAL;;68820000.0;PA;São Sebastião da Boa Vista;2016;5
46228;6904424;-5.80711126327498;-61.29047155380071;CENTRO DE SAUDE EMILLE TASSIA ABREU DE FREITAS;ESTRADA DO AREAL;S/N;SANTO ANTONIO;;69280000.0;AM;Manicoré;2016;5
46466;2015064;-3.04304;-59.9963;UBS N 03;RUA GUARIRI;03;CIDADE DE DEUS;(92)35820992;69099445.0;AM;Manaus;2016;5
46372;8006954;-1.93541765213007;-59.4205212593061;UBSF DE BALBINA;AV RIO NEGRO;S/N;WAIMIRI;(92)33121200;69736000.0;AM;Presidente Figueiredo;2016;5
46128;6825613;-3.1346914912019503;-60.023335181061;UBS O 45;AVENIDA PRAIA DO FUTURO;S/N;TARUMA;36519842;69041400.0;AM;Manaus;2016;5
46219;6898165;-2.67579317092888;-56.6262173652633;CENTRO DE SAUDE MARIA DO CARMO;COMUNIDADE BOM SOCORRO ZE ACU;S/N;ZONA RURAL;;69151000.0;AM;Parintins;2016;5
46056;6776981;-1.43217086791988;-48.6792182922349;POSTO DE SAUDE DO GUAJARINO;COMUNIDADE GUAJARINO;01;LOCAL ILHAS;;68445000.0;PA;Barcarena;2016;5
46057;6776965;-1.52605891227718;-48.6259818077073;E S F NSS SR DOCARMO ZITA CUNHA;RUA AIRTON SENA;001;ZITA CUNHA;91 981999570;68445000.0;PA;Barcarena;2016;5
46196;6881653;-2.05987215042108;-47.9775738716111;ESF KM 8 TEREZINHA DE JESUS LIMA TRINDADE;KM 8 VIA TOME ACU;S/N;ZONA RURAL;9137281176;68685000.0;PA;Concórdia do Pará;2016;5
46076;6794092;-2.43621332999996;-54.718570167271096;CENTRO DE SAUDE DO JADERLANDIA;RUA A;S/N;JADERLANDIA;93-2101-0100;68045210.0;PA;Santarém;2016;5
46284;6939341;-0.66433;-49.16342;POSTO DE SAUDE DE BOA VISTA;RUA MARIA ODETE CABRAL;S/N;Z RURAL BOA VISTA;;68850000.0;PA;Santa Cruz do Arari;2016;5
46254;6919367;-4.57867;-55.935430000000004;UNIDADE DE SAUDE DA FAMILIA GABRIEL MARCELINO DE SOUSA;RUA EVERALDO MARTINS;S/N;JARDIM AMADEUS;;68198000.0;PA;Trairão;2016;5
46206;6888291;-1.3159883022308;-48.1559944152818;ESFSB SANTA LUCIA;PA 140 KM 04;1668;SANTA LUCIA;;68790000.0;PA;Santa Izabel do Pará;2016;5
46171;6862756;-1.2993700000000001;-48.161;ESFSB SAO RAIMUNDO;AV GOVERNADOR JOZE MOLDE;S/N;SAO RAIMUNDO;;68790000.0;PA;Santa Izabel do Pará;2016;5
46115;6820859;-1.20327852667727;-46.1387652161496;UNIDADE DE SAUDE DA FAMILIA DA CIDADE NOVA;RUA DO CAMPO;S/N;CIDADE NOVA;;68620000.0;PA;Viseu;2016;5
46204;6885527;-1.7605376243590802;-46.54336452484;CENTRO DE TESTAGEM E ACONSELHAMENTO;RUA SAO PEDRO;S/N;SAO JOSE;0319134471145;68617000.0;PA;Cachoeira do Piriá;2016;5
46800;2319950;2.89805;-61.49138000000001;UNIDADE MISTA BOM SAMARITANO;RUA PRINCIPAL;S/N;CENTRO;;69350000.0;RR;Alto Alegre;2016;5
46492;2021536;3.8314800000000004;-51.835440000000006;PMOPQ PS DE CLEVELANDIA;RUA LIRA CASTRO CLEVELANDIA DO NORTE;320;CENTRO;(96)5211101;68980000.0;AP;Oiapoque;2016;5
46790;2316064;-0.759;-48.51222;HOSPITAL MUNICIPAL DE PEQUENO PORTE DR ALMIR GABRIEL;AVN NOSSA SENHORA DA CONCEICAO;S/N;CENTRO;(91)37651230;68860000.0;PA;Salvaterra;2016;5
46471;2016982;-3.01106;-59.925380000000004;CAIC DRA MARIA HELENA FREITAS DE GOES;AV CRISTA;690;NOVO ISRAEL;;69093437.0;AM;Manaus;2016;5
46469;2016060;-3.10161;-60.012969999999996;UBS FLUVIAL DR ANTONIO LEVINO;CALHA DO RIO AMAZONAS;S/N;ZONA RURAL;(92)6132901;69043000.0;AM;Manaus;2016;5
46468;2015455;-3.04263;-59.92892;UBS GEBES DE MELO MEDEIROS FILHO;RUA PIRARUCU;100;JORGE TEIXEIRA;(92)6386622;69088765.0;AM;Manaus;2016;5
46482;2018535;-3.0733099999999998;-60.04329;CAIC RUBIM SA;AV DESEMBARGADOR JOAO MACHADO;S/N;PLANALTO;92 3652-3801;69044000.0;AM;Manaus;2016;5
46464;2014769;-3.11617;-60.035140000000006;UBS SAO VICENTE DE PAULO;RUA DO ROSARIO;49;SAO RAIMUNDO;(92)36253132;69027540.0;AM;Manaus;2016;5
46787;2316005;-1.528;-49.217;UNIDADE MISTA DE MUANA;DR JOSE FERREIRA TEIXEIRA;43;CENTRO;(91) 3494-1442;68825000.0;PA;Muaná;2016;5
46484;2019671;1.506;-50.912;SES AP UNID MISTA DE SAUDE DE TARTARUGALZINHO;RUA MAE VERONICA;768;CENTRO;(96)4221299;68990000.0;AP;Tartarugalzinho;2016;5
46458;2013525;-3.11362;-60.000690000000006;CAIC ALEXANDRE MONTORIL;RUA CEL FERREIRA DE ARAUJO;S/N;PETROPOLIS;(09)3612-2700;69063010.0;AM;Manaus;2016;5
46792;2316161;-0.664;-49.163000000000004;UNIDADE MISTA DE SANTA CRUZ DO ARARI;RUA VICTOR MOREIRA;01;CENTRO;91 - 36582194;68850000.0;PA;Santa Cruz do Arari;2016;5
46491;2021382;0.8959999999999999;-52.001999999999995;SES AP UNID M S DE SERRA D0 NAVIO;RUA 2;529;VILA INTERMEDIARIA;(96)3321304;68948000.0;AP;Serra do Navio;2016;5
46426;2000024;-7.73037;-72.65143;UNIDADE MISTA DE SAUDE DO MUNICIPIO DE RODRIGUES ALVES;AVENIDA SAO JOSE;914;CENTRO;(68)33421256;69985000.0;AC;Rodrigues Alves;2016;5
46489;2020416;-0.1162;-51.285959999999996;PM MZG POSTO DE SAUDE DE CURUCA;COMUNIDADE DE CURUC;01;C CURUC;(96)2711101;68940000.0;AP;Mazagão;2016;5
46779;2312174;-3.84349;-49.092009999999995;HOSPITAL MUNICIPAL DE GOIANESIA;RUA TIRADENTES;64;CENTRO;(94)37790223;68639000.0;PA;Goianésia do Pará;2016;5
46780;2312182;-5.742000000000001;-48.317;HOSPITAL MUNICIPAL JOSE HOMOBONO PAES ANDRADE;AV 15;S/N;CIDADE NOVA;(94)3351-1328;68535000.0;PA;Palestina do Pará;2016;5
46487;2020149;-0.938;-52.424;SES AP UNID MISTA DE SAUDE DE VITORIA DO JARI;AVN AYRTON SENA;1180;COMERCIAL;96991263320;68924000.0;AP;Vitória do Jari;2016;5
46427;2000822;-10.276;-67.15;UNIDADE MISTA ANA NERY;RUA KAXINAUAS;0339;CENTRO;(68) 3267 1195;69928000.0;AC;Plácido de Castro;2016;5
46474;2017660;-1.8559999999999999;-65.581;UNIDADE HOSPITALAR DE MARAA;AV 25 DE MARCO;S/N;CENTRO;;69490000.0;AM;Maraã;2016;5
46485;2019701;2.053;-50.793;SES AP UNID MISTA DE SAUDE DE AMAPA;AVN GUARANI;742;NOVA ESPERANCA;(96)4211499;68950000.0;AP;Amapá;2016;5
46798;2317583;-0.79798;-47.60275;POSTO DE SAUDE DE BRASIL NOVO;POVOADO BRASIL NOVO;S/N;ZONA RURAL;;68722000.0;PA;Magalhães Barata;2016;5
46490;2021218;0.778;-51.943999999999996;SES AP UNID MISTA DE SAUDE DE PEDRA BRANCA DO AMAPARI;RUA FRANCISCO DUTRA;517;CENTRO;(96)33221212;68945000.0;AP;Pedra Branca do Amapari;2016;5
46483;2019663;0.858;-51.18;SES AP UNID MISTA DE SAUDE DE FERREIRA GOMES;AV LUZIA SERRA CAVALCANTE;774;CENTRO;(96)3261112;68915000.0;AP;Ferreira Gomes;2016;5
46430;2001527;-9.95116;-67.86328;CENTRO ESTADUAL DE F P S F C JOSEH ALEXANDRE LEITE LEITAO;AVENIDA NORDESTE;486;TUCUMA;(68) 3229 5982;69919778.0;AC;Rio Branco;2016;5
46473;2017628;-4.87906;-66.90008;POSTO DE SAUDE DA PONTE;ESTRADA DO GAVIAO KM 7;S/N;PONTE;;69500000.0;AM;Carauari;2016;5
46463;2014742;-3.08245;-60.063669999999995;UBS ARTHUR VIRGILIO FILHO;TRAVESSA IMBITUBA;3015;NOVO ALEIXO;(92)3644-9354;69099107.0;AM;Manaus;2016;5
46411;5831407;-1.3668200000000001;-48.372170000000004;UNIDADE BASICA DE SAUDE PARK LAGUNA;RUA OLIMPIA PASS SEGUNDA RUA;S/N;COQUEIRO;;67145750.0;PA;Ananindeua;2016;5
46453;2011824;-3.11363;-60.04388;CAIC ALBERTO CARREIRA;AV BRASIL;1349;COMPENSA;92 36722104;69030500.0;AM;Manaus;2016;5
46783;2314177;-1.515;-48.045;POSTO DE SAUDE DE SAO SEBASTIAO;RODOVIA PA 140 KM 26 RAMAL DE SAO SEBASTIAO;100;ZONA RURAL;;68670000.0;PA;Bujaru;2016;5
46432;2002485;-9.97458;-67.81175999999999;PACS RURAL I;AVENIDA CEARA;3335;ABRAHAO ALAB;68 3213 2516;69900460.0;AC;Rio Branco;2016;5
46796;2317192;-1.74643;-47.065909999999995;PSF IGARAPE ACU;IGARAPE ACU;S/N;COMUNIDADE;;68650000.0;PA;Capitão Poço;2016;5
46788;2316013;-1.39019;-48.86983;UNIDADE MISTA DE PONTA DE PEDRAS;AV RAIMUNDO MALATO;85;CAMPINHO;(91)37771285;68830000.0;PA;Ponta de Pedras;2016;5
46455;2011913;-3.1069;-60.00655;CAIC GILSON MOREIRA;RUA 2 CJ MUNDO NOVO;S/N;CIDADE NOVA;(92)35819900;69090388.0;AM;Manaus;2016;5
46470;2016605;-3.898;-61.373000000000005;UNIDADE HOSPITALAR DE BERURI;RUA COSTA E SILVA;160;SAO FRANCISCO;(97) 3351-1313;69430000.0;AM;Beruri;2016;5
46461;2014629;-3.0369599999999997;-59.951719999999995;UBS N 42;RUA TRICOLOR;S/N;CIDADE DE DEUS;(92)35824318;69099562.0;AM;Manaus;2016;5
46459;2013592;-3.0712099999999998;-60.02305;CAIC MOURA TAPAJOS;AV SAMAUMA;606;MONTE DAS OLIVEIRAS;(92)36435852;69093000.0;AM;Manaus;2016;5
46477;2018144;-3.384;-57.718999999999994;HOSPITAL DE MAUES DONA MUNDIQUINHA;ESTRADA MIRIM MORAES;S/N;MARIO FONSECA;(92)35421282;69190000.0;AM;Maués;2016;5
46428;2000970;-8.87341;-69.28018;SESACRE UNIDADE MISTA DE MANOEL URBANO;RUA FRANCISCO FREITAS;S/N;SAO JOSE;(68) 3611-1006;69950000.0;AC;Manoel Urbano;2016;5
46777;2311763;-1.62121;-48.695859999999996;HOSPITAL E MATERNIDADE DR AFONSO RODRIGUES ALMEIDA NEVES;RODOVIA PA 481 KM 12;1571;VILA DOS CABANOS;;68447000.0;PA;Barcarena;2016;5
46791;2316110;-0.157;-50.387;POSTO DE SAO CAMILO;ILHA DO PARA;S/N;ZONA RURAL;;68890000.0;PA;Afuá;2016;5
46486;2020076;-0.8420000000000001;-52.516000000000005;SES AP HOSPITAL ESTADUAL DE LARANJAL DO JARI;AV TANCREDO NEVES;926;AGRESTE;(096) 36211502;68920000.0;AP;Laranjal do Jari;2016;5
46493;2022109;-0.1162;-51.285959999999996;PM MZG POSTO DE SAUDE VILA NOVA DO BISPO;COMUNIDADE VILA NOVA;S/N;COMUN VILA NOVA;(96)2711104;68940000.0;AP;Mazagão;2016;5
46789;2316048;-0.157;-50.387;UNIDADE MISTA DE AFUA;AV 10 DE NOVEMBRO;131;CENTRO;(96)6891569;68890000.0;PA;Afuá;2016;5
46782;2314037;-1.5038;-48.62232;HOSPITAL MUNICIPAL WANDICK GUTIERREZ;TV SANTO ANTONIO ENTRE JOAO PANTOJA E TOME SERRA;356;CENTRO;(91)37532921;68445000.0;PA;Barcarena;2016;5
46467;2015250;-0.9753299999999999;-62.9245;PROGRAMA DE AGENTES COMUNITARIOS DE SAUDE PACS;PORTO DE BARCELOS;S/N;CENTRO;(92)321192;69700000.0;AM;Barcelos;2016;5
46431;2001594;-9.0314758;-72.61511690000002;UNIDADE MISTA DE MARECHAL THAUMATURGO;RUA 05 DE NOVEMBRO;S/N;CENTRO;(68)33251298;69983000.0;AC;Marechal Thaumaturgo;2016;5
46479;2018500;-3.07517;-59.964180000000006;CAIC EDSON MELO;ALAMEDA COSME FERREIRA;S/N;ZUMBI DOS PALMARES;(92)3249-9201;69083000.0;AM;Manaus;2016;5
46797;2317567;-0.79798;-47.60275;POSTO DE SAUDE DE ALGODOALZINHO;POVOADO DE ALGODOALZINHO;S/N;ZONA RURAL;;68722000.0;PA;Magalhães Barata;2016;5
46457;2013207;-3.29104;-60.64538;UBS SAO JOAO DO UBIM;ESTRADA MANOEL URBANO KM 52;S/N;ZONA RURAL;92 33611151;69401830.0;AM;Manacapuru;2016;5
46417;2331918;-1.951397505;-54.7408623501896;UNIDADE DE SAUDE DA FAMILIA PLANALTO;RUA COLOMBIANO MARVAO;S/N;PLANALTO;93-35261811;68200000.0;PA;Alenquer;2016;5
46472;2017210;-3.04965;-60.03292;CAIC AFRANIO SOARES;AV TANCREDO NEVES;S/N;PARQUE 10 DE NOVEMBR;36435800;69054700.0;AM;Manaus;2016;5
46456;2012839;-3.285;-60.18600000000001;UNIDADE HOSPITALAR DE IRANDUBA;TRAVESSA JURUA;25;CENTRO;(92)33671106;69415000.0;AM;Iranduba;2016;5
46793;2316234;-1.00441;-48.95735;UNIDADE MISTA DE CACHOEIRA DO ARARI;PRACA MATRIZ;S/N;CENTRO;(91)7581104;68840000.0;PA;Cachoeira do Arari;2016;5
46778;2311992;-0.72544;-47.85329;HOSPITAL MUNICIPAL DE CURUCA;RUA GENERALISSIMO DEODORO;S/N;CENTRO;91993688707;68750000.0;PA;Curuçá;2016;5
46478;2018446;-2.62586;-60.943540000000006;UBS DE SAUDE RURAL DO BACABA;COMUNIDADE BACABA;S/N;COMUNIDADE;(92)3651441;69730000.0;AM;Novo Airão;2016;5
46454;2011840;-3.02145;-59.92578;CAIC JOSE CARLOS MESTRINHO;RUA 5;367;ALVORADA II;(92)36592300;69042010.0;AM;Manaus;2016;5
46476;2018128;-3.378;-68.873;UNIDADE HOSPITALAR DE SAO PAULO DE OLIVENCA;RUA 31 DE MAIO;1025;BONFIM;(97) 4311137;69600000.0;AM;São Paulo de Olivença;2016;5
46429;2001020;-10.940999999999999;-69.567;UNIDADE MISTA DE ASSIS BRASIL;TRAVESSA OTILIA MARINHO DE AMORIM;S/N;CASCATA;(68) 3548 1145 /1415;69935000.0;AC;Assis Brasil;2016;5
46465;2014955;-3.06474;-59.92794;UBS N 35;RUA SAO FELIX;326;CIDADE DE DEUS;(92)35823127;69099312.0;AM;Manaus;2016;5
46480;2018519;-3.08379;-59.96988;CAIC DRA JOSEPHINA DE MELLO;RUA FELISMINO SOARES;213;COL OLIVEIRA MACHADO;36234100;69070620.0;AM;Manaus;2016;5
46786;2315947;-0.157;-50.387;POSTO DE SAUDE FURO DA CIDADE;FURO DA CIDADE;S/N;ZONA RURAL;(96)6891569;68890000.0;PA;Afuá;2016;5
46794;2317125;-1.74643;-47.065909999999995;USF VILA DO INDUA;VILA INDUAZINHO;S/N;INDUAZINHO;;68650000.0;PA;Capitão Poço;2016;5
46462;2014637;-3.04318;-59.92539;UBS N 43;RUA DAS JACANAS;33;CIDADE DE DEUS;(92)36368795;69037000.0;AM;Manaus;2016;5
46781;2312387;-5.36519;-48.78849;UNIDADE MISTA DE SAUDE MARIO MARTINS;RODOVIA PEDRO CARNEIRO;S/N;NOVO SAO JOAO;(94)33791217;68518000.0;PA;São João do Araguaia;2016;5
46481;2018527;-3.07517;-59.964180000000006;CAIC ANA MARIA DOS S P BRAGA;ALAMEDA COSME FERREIRA;S/N;SAO JOSE;;69083170.0;AM;Manaus;2016;5
46475;2017717;-2.5140000000000002;-66.092;HOSPITAL REGIONAL DE FONTE BOA;RUA AJURICABA;S/N;CENTRO;097 34231690;69670000.0;AM;Fonte Boa;2016;5
46460;2013738;-3.09187;-59.951159999999994;CAIC DR JOSE CONTENTE;AV AUTAZ MIRIM;S/N;JORGE TEIXEIRA;(92) 32472500;69088000.0;AM;Manaus;2016;5
46795;2317168;-1.74643;-47.065909999999995;NASF 1 CAPITAO POCO;AV MOURA CARVALHO;S/N;TATAJUBA;;68650000.0;PA;Capitão Poço;2016;5
46488;2020246;-0.1162;-51.285959999999996;PM MZG POSTO DE SAUDE SAO JOSE DO MARACA;COMUNIDADE SAO JOSE DO MARACA;01;CSJOSE DO MARACA;(96)2711101;68940000.0;AP;Mazagão;2016;5
46545;8001;-1.2973299999999999;-47.922129999999996;POSTO DE SAUDE SAO LUCAS;AGROVILA SAO LUCAS;S/N;AGROVILA SAO LUCAS;;68745000.0;PA;Castanhal;2016;5
47181;2496178;-11.673;-61.193000000000005;;;;;;;RO;Pimenta Bueno;2016;5
47127;2468166;-9.941802099999999;-47.964179200000004;UNIDADE BASICA DE SAUDE APARECIDA DO RIO NEGRO EQUIPE II;AVENIDA DUQUE DE CAXIAS;S/N;SETOR AEROPORTO;(63)35381288;77620000.0;TO;Aparecida do Rio Negro;2016;5
47161;2486792;-5.768;-47.481;UNIDADE BASICA DE SAUDE OSVALDO CRUZ DE ITAGUATINS;RUA DARCY MARINHO;S/N;CENTRO;(63) 3477-1331;77920000.0;TO;Itaguatins;2016;5
47145;2476649;1.82023;-61.13239;UNIDADE MISTA DE CARACARAI;RUA D 02;S/N;SANTA LUZIA;(95) 35321348;69360000.0;RR;Caracaraí;2016;5
47129;2469367;-7.33937;-47.49107;UNIDADE MISTA DE FILADELFIA;AVENIDA TANCREDO NEVES;S/N;NOVA FILADELFIA;(63)4781160;77795000.0;TO;Filadélfia;2016;5
46849;2332442;-2.69828;-54.88831999999999;UNIDADE DE SAUDE DA FAMILIA ENFERMEIRA ALINE SIQUEIRA;ESTRADA O1;S/N;JURUBEBA;;68143000.0;PA;Belterra;2016;5
46843;2331691;-6.2785400000000005;-57.651790000000005;HOSPITAL MUNICIPAL DE JACAREACANGA;TRAV SANTOS DUMONT;28;CENTRO;35421252;68195000.0;PA;Jacareacanga;2016;5
46836;2330237;-2.4222799999999998;-54.72435;CENTRO DE SAUDE DE FATIMA;AV RUI BARBOSA;2124;FATIMA;93-2101-0100;68040040.0;PA;Santarém;2016;5
46839;2330946;-2.591;-51.95399999999999;HOSPITAL MUNICIPAL DE SENADOR JOSE PORFIRIO;RUA 07 DE SETEMBRO;S/N;CENTRO;(91)35561388;68360000.0;PA;Senador José Porfírio;2016;5
46808;2322773;-3.4833199999999995;-52.972519999999996;ESTRATEGIA DE SAUDE DA FAMILIA MIGUEL GUSTAVO;KM 100 NORTE NORTE;S/N;ZONA RURAL;(93)5311224;68145000.0;PA;Medicilândia;2016;5
46842;2331500;-2.16967;-56.74214;UNIDADE MISTA DE FARO;RUA INDEPENDENCIA;01;CENTRO;(93) 35571155;68280000.0;PA;Faro;2016;5
46845;2331756;-1.7942599999999997;-53.47558000000001;UNIDADE MISTA WILSON RIBEIRO;PRACA JANARI NUNES;S/N;PAZ;;68130000.0;PA;Prainha;2016;5
46834;2330016;-2.41909;-54.70972;CENTRO DE SAUDE DE SANTAREM MIRI;COMUNIDADE SANTAREM MIRI;343;CURUA UNA;93-2101-0100;68005270.0;PA;Santarém;2016;5
46838;2330938;-3.47254;-51.198640000000005;HOSPITAL MUNICIPAL OSCAR DE DEA;AVENIDA BANDEIRANTES;S/N;NOVO PANORAMA;(91)36941757;68365000.0;PA;Anapu;2016;5
46846;2331764;-1.7942599999999997;-53.47558000000001;POSTO DE SAUDE DO ITAMUCURI;VILA DE ITAMUCURI;S/N;ITAMUCURI;;68130000.0;PA;Prainha;2016;5
46847;2331896;-1.93888;-54.74722;POSTO DE SAUDE DE CAMBURAO;COLONIA CAMBURAO;S/N;CAMBURAO;35041225;68200000.0;PA;Alenquer;2016;5
46837;2330326;-2.4471;-54.71553;CENTRO DE SAUDE DO AEROPORTO VELHO;TV CEARA;S/N;AEROPORTO VELHO;93-2101-0100;68005270.0;PA;Santarém;2016;5
46919;2369923;-10.571;-63.626999999999995;UNIDADE HOSPITALAR REDE BASICA HPP CAMPO NOVO;AV 1 DE MAIO;717;SETOR 03;69 32392342;76887000.0;RO;Campo Novo de Rondônia;2016;5
46810;2322935;-6.749289999999999;-51.08148;HOSPITAL MUNICIPAL JADSON PESCONI;RUA CEARA;S/N;ASEVEC;(94) 4341213;68390000.0;PA;Ourilândia do Norte;2016;5
46844;2331713;-3.87307;-54.219840000000005;ESF NOVO PARAISO;ROD TRANSAMAZONICA;S/N;RURAL;;68138000.0;PA;Placas;2016;5
46840;2331330;-1.7942599999999997;-53.47558000000001;POSTO DE SAUDE DE GUAJARA;COMUNIDADE SAO BENTO;S/N;GUAJARA;;68130000.0;PA;Prainha;2016;5
46841;2331381;-1.7942599999999997;-53.47558000000001;POSTO DE SAUDE DO TAMATAI;COMUNIDADE TRINDADE;S/N;RIO TAMATAI;;68130000.0;PA;Prainha;2016;5
46833;2329735;-1.8847;-48.765209999999996;POSTO DE SAUDE DO AGUAPE;VILA AGUAPE;S/N;Z RURAL;;68450000.0;PA;Moju;2016;5
47178;2495414;-11.16952;-61.89785;HOSPITAL E MATERNIDADE EUFRASIA MARIA DA CONCEICAO;RUA OTAVIO RODRIGUES DE MATOS;1905;ERNANDES GONCALVES;(69)34712719;76916000.0;RO;Presidente Médici;2016;5
